Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_62_65,VGND,li1,35.8800,179.5200,0.000144
FILLER_62_42,VGND,li1,25.5300,179.5200,0.000085
FILLER_62_17,VGND,li1,14.0300,179.5200,0.000090
FILLER_62_6,VGND,li1,8.9700,179.5200,0.000090
FILLER_62_3,VGND,li1,7.5900,179.5200,0.000090
FILLER_61_596,VGND,li1,280.1400,179.5200,0.001235
FILLER_61_593,VGND,li1,278.9900,179.5200,0.001235
FILLER_61_570,VGND,li1,267.9500,179.5200,0.001234
FILLER_61_567,VGND,li1,267.0300,179.5200,0.001234
FILLER_61_564,VGND,li1,265.6500,179.5200,0.001232
FILLER_61_561,VGND,li1,264.2700,179.5200,0.001232
FILLER_61_557,VGND,li1,262.4300,179.5200,0.001230
FILLER_61_554,VGND,li1,261.0500,179.5200,0.001228
FILLER_61_551,VGND,li1,259.6700,179.5200,0.001226
FILLER_61_548,VGND,li1,258.2900,179.5200,0.001226
FILLER_61_536,VGND,li1,252.3100,179.5200,0.001218
FILLER_61_533,VGND,li1,251.3900,179.5200,0.001218
FILLER_61_505,VGND,li1,238.2800,179.5200,0.001102
FILLER_61_503,VGND,li1,237.1300,179.5200,0.001102
FILLER_61_467,VGND,li1,220.5700,179.5200,0.000868
FILLER_61_461,VGND,li1,217.8100,179.5200,0.000824
FILLER_61_458,VGND,li1,216.8900,179.5200,0.000795
FILLER_61_455,VGND,li1,215.5100,179.5200,0.000766
FILLER_61_452,VGND,li1,214.1300,179.5200,0.000766
FILLER_61_449,VGND,li1,212.7500,179.5200,0.000729
FILLER_61_447,VGND,li1,211.3700,179.5200,0.000700
FILLER_61_439,VGND,li1,208.1500,179.5200,0.000671
FILLER_61_436,VGND,li1,206.7700,179.5200,0.000626
FILLER_61_433,VGND,li1,205.3900,179.5200,0.000626
FILLER_61_430,VGND,li1,204.0100,179.5200,0.000582
FILLER_61_427,VGND,li1,202.6300,179.5200,0.000582
FILLER_61_424,VGND,li1,201.2500,179.5200,0.000537
FILLER_61_421,VGND,li1,199.8700,179.5200,0.000537
FILLER_61_418,VGND,li1,198.4900,179.5200,0.000507
FILLER_61_404,VGND,li1,191.5900,179.5200,0.000403
FILLER_61_396,VGND,li1,187.9100,179.5200,0.000342
FILLER_61_393,VGND,li1,186.9900,179.5200,0.000311
FILLER_61_390,VGND,li1,185.3800,179.5200,0.000281
FILLER_61_387,VGND,li1,184.2300,179.5200,0.000281
FILLER_61_384,VGND,li1,182.8500,179.5200,0.000235
FILLER_61_381,VGND,li1,181.4700,179.5200,0.000235
FILLER_61_378,VGND,li1,180.0900,179.5200,0.000187
FILLER_61_375,VGND,li1,178.7100,179.5200,0.000187
FILLER_61_340,VGND,li1,162.1500,179.5200,0.000201
FILLER_61_337,VGND,li1,161.2300,179.5200,0.000201
FILLER_61_328,VGND,li1,157.0900,179.5200,0.000203
FILLER_61_325,VGND,li1,155.7100,179.5200,0.000203
FILLER_61_322,VGND,li1,154.3300,179.5200,0.000204
FILLER_61_319,VGND,li1,152.9500,179.5200,0.000205
FILLER_61_316,VGND,li1,151.5700,179.5200,0.000205
FILLER_61_313,VGND,li1,150.1900,179.5200,0.000206
FILLER_61_302,VGND,li1,144.9000,179.5200,0.000207
FILLER_61_299,VGND,li1,143.7500,179.5200,0.000208
FILLER_61_296,VGND,li1,142.3700,179.5200,0.000208
FILLER_61_293,VGND,li1,140.9900,179.5200,0.000209
FILLER_61_290,VGND,li1,139.6100,179.5200,0.000209
FILLER_61_281,VGND,li1,135.4700,179.5200,0.000210
FILLER_61_278,VGND,li1,133.8600,179.5200,0.000210
FILLER_61_275,VGND,li1,132.7100,179.5200,0.000211
FILLER_61_268,VGND,li1,129.4900,179.5200,0.000211
FILLER_61_265,VGND,li1,128.1100,179.5200,0.000211
FILLER_61_262,VGND,li1,126.7300,179.5200,0.000211
FILLER_61_259,VGND,li1,125.3500,179.5200,0.000211
FILLER_61_256,VGND,li1,123.9700,179.5200,0.000211
FILLER_61_253,VGND,li1,122.5900,179.5200,0.000211
FILLER_61_246,VGND,li1,118.9100,179.5200,0.000211
FILLER_61_243,VGND,li1,117.9900,179.5200,0.000211
FILLER_61_240,VGND,li1,116.6100,179.5200,0.000211
FILLER_61_237,VGND,li1,115.2300,179.5200,0.000210
FILLER_61_234,VGND,li1,113.8500,179.5200,0.000210
FILLER_61_231,VGND,li1,112.4700,179.5200,0.000210
FILLER_61_228,VGND,li1,111.0900,179.5200,0.000210
FILLER_61_225,VGND,li1,109.7100,179.5200,0.000210
FILLER_61_221,VGND,li1,107.8700,179.5200,0.000210
FILLER_61_215,VGND,li1,104.6500,179.5200,0.000209
FILLER_61_206,VGND,li1,100.5100,179.5200,0.000209
FILLER_61_203,VGND,li1,99.5900,179.5200,0.000208
FILLER_61_200,VGND,li1,98.2100,179.5200,0.000208
FILLER_61_197,VGND,li1,96.8300,179.5200,0.000207
FILLER_61_194,VGND,li1,95.4500,179.5200,0.000207
FILLER_61_175,VGND,li1,86.2500,179.5200,0.000203
FILLER_61_172,VGND,li1,85.3300,179.5200,0.000203
FILLER_61_169,VGND,li1,83.9500,179.5200,0.000202
FILLER_61_167,VGND,li1,82.5700,179.5200,0.000202
FILLER_61_164,VGND,li1,81.6500,179.5200,0.000201
FILLER_61_154,VGND,li1,76.5900,179.5200,0.000198
FILLER_61_133,VGND,li1,67.3900,179.5200,0.000189
FILLER_61_130,VGND,li1,66.0100,179.5200,0.000189
FILLER_61_127,VGND,li1,64.6300,179.5200,0.000187
FILLER_61_124,VGND,li1,63.2500,179.5200,0.000185
FILLER_61_121,VGND,li1,61.8700,179.5200,0.000185
FILLER_61_113,VGND,li1,58.1900,179.5200,0.000181
FILLER_61_109,VGND,li1,56.3500,179.5200,0.000179
FILLER_61_87,VGND,li1,46.2300,179.5200,0.000166
FILLER_61_84,VGND,li1,44.8500,179.5200,0.000162
FILLER_61_81,VGND,li1,43.4700,179.5200,0.000159
FILLER_61_78,VGND,li1,42.0900,179.5200,0.000159
FILLER_61_75,VGND,li1,40.7100,179.5200,0.000156
FILLER_61_67,VGND,li1,36.5700,179.5200,0.000144
FILLER_61_64,VGND,li1,35.6500,179.5200,0.000144
FILLER_61_54,VGND,li1,30.8200,179.5200,0.000116
FILLER_61_51,VGND,li1,29.6700,179.5200,0.000116
FILLER_61_48,VGND,li1,28.2900,179.5200,0.000105
FILLER_61_20,VGND,li1,15.1800,179.5200,0.000090
FILLER_61_17,VGND,li1,14.0300,179.5200,0.000090
FILLER_61_6,VGND,li1,8.9700,179.5200,0.000090
FILLER_61_3,VGND,li1,7.5900,179.5200,0.000090
FILLER_60_595,VGND,li1,279.9100,174.0800,0.001580
FILLER_60_592,VGND,li1,278.5300,174.0800,0.001580
FILLER_60_589,VGND,li1,277.1500,174.0800,0.001580
FILLER_60_585,VGND,li1,275.3100,174.0800,0.001580
FILLER_60_576,VGND,li1,270.9400,174.0800,0.001578
FILLER_60_573,VGND,li1,269.7900,174.0800,0.001577
FILLER_60_570,VGND,li1,268.4100,174.0800,0.001577
FILLER_60_567,VGND,li1,267.0300,174.0800,0.001575
FILLER_60_564,VGND,li1,265.6500,174.0800,0.001575
FILLER_60_561,VGND,li1,264.2700,174.0800,0.001573
FILLER_60_533,VGND,li1,251.3900,174.0800,0.001546
FILLER_60_529,VGND,li1,249.5500,174.0800,0.001539
FILLER_60_526,VGND,li1,248.1700,174.0800,0.001508
FILLER_60_523,VGND,li1,246.7900,174.0800,0.001508
FILLER_60_520,VGND,li1,245.4100,174.0800,0.001461
FILLER_60_517,VGND,li1,244.0300,174.0800,0.001461
FILLER_60_514,VGND,li1,242.6500,174.0800,0.001413
FILLER_60_511,VGND,li1,241.2700,174.0800,0.001413
FILLER_60_508,VGND,li1,239.8900,174.0800,0.001365
FILLER_60_505,VGND,li1,238.5100,174.0800,0.001365
FILLER_60_502,VGND,li1,237.1300,174.0800,0.001334
FILLER_60_499,VGND,li1,235.7500,174.0800,0.001294
FILLER_60_488,VGND,li1,230.2300,174.0800,0.001220
FILLER_60_463,VGND,li1,218.7300,174.0800,0.001009
FILLER_60_460,VGND,li1,217.8100,174.0800,0.000974
FILLER_60_457,VGND,li1,216.4300,174.0800,0.000939
FILLER_60_454,VGND,li1,215.0500,174.0800,0.000939
FILLER_60_439,VGND,li1,207.9200,174.0800,0.000803
FILLER_60_436,VGND,li1,206.7700,174.0800,0.000763
FILLER_60_433,VGND,li1,205.3900,174.0800,0.000728
FILLER_60_430,VGND,li1,204.0100,174.0800,0.000728
FILLER_60_421,VGND,li1,199.8700,174.0800,0.000639
FILLER_60_419,VGND,li1,198.4900,174.0800,0.000603
FILLER_60_416,VGND,li1,197.5700,174.0800,0.000603
FILLER_60_393,VGND,li1,186.9900,174.0800,0.000365
FILLER_60_390,VGND,li1,185.6100,174.0800,0.000365
FILLER_60_387,VGND,li1,184.2300,174.0800,0.000319
FILLER_60_368,VGND,li1,175.0300,174.0800,0.000210
FILLER_60_365,VGND,li1,174.1100,174.0800,0.000211
FILLER_60_345,VGND,li1,164.9100,174.0800,0.000215
FILLER_60_342,VGND,li1,163.5300,174.0800,0.000216
FILLER_60_339,VGND,li1,162.1500,174.0800,0.000216
FILLER_60_336,VGND,li1,160.7700,174.0800,0.000217
FILLER_60_333,VGND,li1,159.3900,174.0800,0.000217
FILLER_60_330,VGND,li1,158.0100,174.0800,0.000217
FILLER_60_327,VGND,li1,156.6300,174.0800,0.000218
FILLER_60_324,VGND,li1,155.2500,174.0800,0.000219
FILLER_60_321,VGND,li1,153.8700,174.0800,0.000219
FILLER_60_318,VGND,li1,152.4900,174.0800,0.000219
FILLER_60_315,VGND,li1,151.1100,174.0800,0.000220
FILLER_60_312,VGND,li1,149.7300,174.0800,0.000220
FILLER_60_309,VGND,li1,148.3500,174.0800,0.000221
FILLER_60_300,VGND,li1,143.7500,174.0800,0.000222
FILLER_60_297,VGND,li1,142.8300,174.0800,0.000222
FILLER_60_294,VGND,li1,141.4500,174.0800,0.000222
FILLER_60_274,VGND,li1,132.0200,174.0800,0.000223
FILLER_60_262,VGND,li1,126.7300,174.0800,0.000222
FILLER_60_249,VGND,li1,120.7500,174.0800,0.000221
FILLER_60_246,VGND,li1,119.3700,174.0800,0.000221
FILLER_60_243,VGND,li1,117.9900,174.0800,0.000220
FILLER_60_240,VGND,li1,116.6100,174.0800,0.000220
FILLER_60_237,VGND,li1,115.2300,174.0800,0.000219
FILLER_60_234,VGND,li1,113.8500,174.0800,0.000219
FILLER_60_231,VGND,li1,112.4700,174.0800,0.000219
FILLER_60_228,VGND,li1,111.0900,174.0800,0.000219
FILLER_60_217,VGND,li1,106.0300,174.0800,0.000217
FILLER_60_206,VGND,li1,100.5100,174.0800,0.000215
FILLER_60_193,VGND,li1,94.9900,174.0800,0.000212
FILLER_60_185,VGND,li1,90.8500,174.0800,0.000209
FILLER_60_182,VGND,li1,89.9300,174.0800,0.000209
FILLER_60_179,VGND,li1,88.5500,174.0800,0.000207
FILLER_60_176,VGND,li1,87.1700,174.0800,0.000207
FILLER_60_173,VGND,li1,85.7900,174.0800,0.000206
FILLER_60_170,VGND,li1,84.4100,174.0800,0.000204
FILLER_60_167,VGND,li1,83.0300,174.0800,0.000204
FILLER_60_164,VGND,li1,81.6500,174.0800,0.000203
FILLER_60_144,VGND,li1,72.2200,174.0800,0.000194
FILLER_60_141,VGND,li1,71.0700,174.0800,0.000192
FILLER_60_130,VGND,li1,65.5500,174.0800,0.000186
FILLER_60_127,VGND,li1,64.6300,174.0800,0.000184
FILLER_60_124,VGND,li1,63.2500,174.0800,0.000184
FILLER_60_115,VGND,li1,58.6500,174.0800,0.000177
FILLER_60_112,VGND,li1,57.7300,174.0800,0.000175
FILLER_60_109,VGND,li1,56.3500,174.0800,0.000175
FILLER_60_91,VGND,li1,47.6100,174.0800,0.000160
FILLER_60_82,VGND,li1,43.7000,174.0800,0.000156
FILLER_60_58,VGND,li1,32.4300,174.0800,0.000123
FILLER_60_55,VGND,li1,31.5100,174.0800,0.000111
FILLER_60_52,VGND,li1,30.1300,174.0800,0.000111
FILLER_60_49,VGND,li1,28.7500,174.0800,0.000096
FILLER_60_46,VGND,li1,27.3700,174.0800,0.000096
FILLER_60_43,VGND,li1,25.9900,174.0800,0.000082
FILLER_60_40,VGND,li1,24.6100,174.0800,0.000082
FILLER_60_13,VGND,li1,11.9600,174.0800,0.000105
FILLER_59_595,VGND,li1,279.9100,174.0800,0.001580
FILLER_59_581,VGND,li1,273.0100,174.0800,0.001579
FILLER_59_578,VGND,li1,272.0900,174.0800,0.001578
FILLER_59_575,VGND,li1,270.7100,174.0800,0.001578
FILLER_59_564,VGND,li1,265.6500,174.0800,0.001575
FILLER_59_561,VGND,li1,264.2700,174.0800,0.001573
FILLER_59_559,VGND,li1,262.8900,174.0800,0.001573
FILLER_59_556,VGND,li1,261.9700,174.0800,0.001571
FILLER_59_553,VGND,li1,260.5900,174.0800,0.001571
FILLER_59_550,VGND,li1,259.2100,174.0800,0.001567
FILLER_59_547,VGND,li1,257.8300,174.0800,0.001567
FILLER_59_538,VGND,li1,253.4600,174.0800,0.001553
FILLER_59_535,VGND,li1,252.3100,174.0800,0.001553
FILLER_59_514,VGND,li1,242.6500,174.0800,0.001413
FILLER_59_511,VGND,li1,241.2700,174.0800,0.001413
FILLER_59_508,VGND,li1,239.8900,174.0800,0.001365
FILLER_59_505,VGND,li1,238.5100,174.0800,0.001365
FILLER_59_501,VGND,li1,236.6700,174.0800,0.001334
FILLER_59_492,VGND,li1,232.3000,174.0800,0.001257
FILLER_59_489,VGND,li1,231.1500,174.0800,0.001220
FILLER_59_486,VGND,li1,229.7700,174.0800,0.001188
FILLER_59_483,VGND,li1,228.3900,174.0800,0.001188
FILLER_59_467,VGND,li1,220.5700,174.0800,0.001043
FILLER_59_464,VGND,li1,219.6500,174.0800,0.001009
FILLER_59_461,VGND,li1,218.2700,174.0800,0.000974
FILLER_59_458,VGND,li1,216.8900,174.0800,0.000974
FILLER_59_455,VGND,li1,215.5100,174.0800,0.000939
FILLER_59_452,VGND,li1,214.1300,174.0800,0.000895
FILLER_59_449,VGND,li1,212.7500,174.0800,0.000895
FILLER_59_445,VGND,li1,210.9100,174.0800,0.000860
FILLER_59_437,VGND,li1,206.7700,174.0800,0.000763
FILLER_59_434,VGND,li1,205.8500,174.0800,0.000763
FILLER_59_431,VGND,li1,204.4700,174.0800,0.000728
FILLER_59_420,VGND,li1,199.4100,174.0800,0.000639
FILLER_59_401,VGND,li1,190.2100,174.0800,0.000458
FILLER_59_391,VGND,li1,185.6100,174.0800,0.000365
FILLER_59_388,VGND,li1,184.6900,174.0800,0.000319
FILLER_59_385,VGND,li1,183.3100,174.0800,0.000319
FILLER_59_382,VGND,li1,181.9300,174.0800,0.000264
FILLER_59_379,VGND,li1,180.5500,174.0800,0.000264
FILLER_59_376,VGND,li1,179.1700,174.0800,0.000208
FILLER_59_373,VGND,li1,177.7900,174.0800,0.000208
FILLER_59_370,VGND,li1,176.4100,174.0800,0.000210
FILLER_59_363,VGND,li1,172.7300,174.0800,0.000212
FILLER_59_343,VGND,li1,163.7600,174.0800,0.000216
FILLER_59_340,VGND,li1,162.6100,174.0800,0.000216
FILLER_59_337,VGND,li1,161.2300,174.0800,0.000217
FILLER_59_334,VGND,li1,159.6200,174.0800,0.000217
FILLER_59_331,VGND,li1,158.4700,174.0800,0.000217
FILLER_59_328,VGND,li1,157.0900,174.0800,0.000218
FILLER_59_325,VGND,li1,155.7100,174.0800,0.000218
FILLER_59_322,VGND,li1,154.3300,174.0800,0.000219
FILLER_59_319,VGND,li1,152.9500,174.0800,0.000219
FILLER_59_316,VGND,li1,151.5700,174.0800,0.000219
FILLER_59_313,VGND,li1,150.1900,174.0800,0.000220
FILLER_59_310,VGND,li1,148.8100,174.0800,0.000221
FILLER_59_307,VGND,li1,147.4300,174.0800,0.000221
FILLER_59_304,VGND,li1,146.0500,174.0800,0.000221
FILLER_59_301,VGND,li1,144.6700,174.0800,0.000222
FILLER_59_290,VGND,li1,139.3800,174.0800,0.000223
FILLER_59_287,VGND,li1,138.2300,174.0800,0.000223
FILLER_59_281,VGND,li1,135.0100,174.0800,0.000223
FILLER_59_277,VGND,li1,133.6300,174.0800,0.000223
FILLER_59_274,VGND,li1,132.2500,174.0800,0.000223
FILLER_59_271,VGND,li1,130.8700,174.0800,0.000223
FILLER_59_268,VGND,li1,129.4900,174.0800,0.000223
FILLER_59_258,VGND,li1,124.4300,174.0800,0.000222
FILLER_59_255,VGND,li1,123.5100,174.0800,0.000222
FILLER_59_252,VGND,li1,122.1300,174.0800,0.000221
FILLER_59_249,VGND,li1,120.7500,174.0800,0.000221
FILLER_59_246,VGND,li1,119.3700,174.0800,0.000221
FILLER_59_243,VGND,li1,117.9900,174.0800,0.000220
FILLER_59_240,VGND,li1,116.6100,174.0800,0.000220
FILLER_59_237,VGND,li1,115.2300,174.0800,0.000219
FILLER_59_234,VGND,li1,113.8500,174.0800,0.000219
FILLER_59_231,VGND,li1,112.4700,174.0800,0.000219
FILLER_59_228,VGND,li1,111.0900,174.0800,0.000219
FILLER_59_225,VGND,li1,109.7100,174.0800,0.000218
FILLER_59_223,VGND,li1,108.3300,174.0800,0.000218
FILLER_59_220,VGND,li1,107.4100,174.0800,0.000217
FILLER_59_217,VGND,li1,106.0300,174.0800,0.000217
FILLER_59_214,VGND,li1,104.6500,174.0800,0.000217
FILLER_59_211,VGND,li1,103.2700,174.0800,0.000217
FILLER_59_191,VGND,li1,94.0700,174.0800,0.000211
FILLER_59_188,VGND,li1,92.6900,174.0800,0.000211
FILLER_59_178,VGND,li1,87.6300,174.0800,0.000207
FILLER_59_175,VGND,li1,86.7100,174.0800,0.000206
FILLER_59_172,VGND,li1,85.3300,174.0800,0.000206
FILLER_59_169,VGND,li1,83.9500,174.0800,0.000204
FILLER_59_130,VGND,li1,65.7800,174.0800,0.000186
FILLER_59_127,VGND,li1,64.6300,174.0800,0.000184
FILLER_59_116,VGND,li1,59.5700,174.0800,0.000177
FILLER_59_113,VGND,li1,58.1900,174.0800,0.000177
FILLER_59_110,VGND,li1,56.5800,174.0800,0.000175
FILLER_59_107,VGND,li1,55.4300,174.0800,0.000172
FILLER_59_90,VGND,li1,47.6100,174.0800,0.000160
FILLER_59_87,VGND,li1,46.2300,174.0800,0.000160
FILLER_59_84,VGND,li1,44.8500,174.0800,0.000156
FILLER_59_74,VGND,li1,39.7900,174.0800,0.000148
FILLER_59_71,VGND,li1,38.8700,174.0800,0.000143
FILLER_59_68,VGND,li1,37.4900,174.0800,0.000143
FILLER_59_57,VGND,li1,32.4300,174.0800,0.000123
FILLER_59_55,VGND,li1,31.0500,174.0800,0.000111
FILLER_59_52,VGND,li1,30.1300,174.0800,0.000111
FILLER_59_49,VGND,li1,28.7500,174.0800,0.000096
FILLER_59_46,VGND,li1,27.3700,174.0800,0.000096
FILLER_59_31,VGND,li1,20.2400,174.0800,0.000095
FILLER_59_18,VGND,li1,14.4900,174.0800,0.000102
FILLER_59_6,VGND,li1,8.5100,174.0800,0.000109
FILLER_59_3,VGND,li1,7.5900,174.0800,0.000109
FILLER_58_597,VGND,li1,280.3700,168.6400,0.001909
FILLER_58_579,VGND,li1,272.0900,168.6400,0.001907
FILLER_58_576,VGND,li1,271.1700,168.6400,0.001906
FILLER_58_573,VGND,li1,269.7900,168.6400,0.001906
FILLER_58_565,VGND,li1,265.6500,168.6400,0.001900
FILLER_58_551,VGND,li1,259.6700,168.6400,0.001889
FILLER_58_536,VGND,li1,252.5400,168.6400,0.001836
FILLER_58_533,VGND,li1,251.3900,168.6400,0.001836
FILLER_58_531,VGND,li1,250.0100,168.6400,0.001802
FILLER_58_528,VGND,li1,249.0900,168.6400,0.001802
FILLER_58_486,VGND,li1,229.7700,168.6400,0.001433
FILLER_58_483,VGND,li1,228.3900,168.6400,0.001392
FILLER_58_480,VGND,li1,227.0100,168.6400,0.001342
FILLER_58_477,VGND,li1,225.6300,168.6400,0.001342
FILLER_58_458,VGND,li1,216.8900,168.6400,0.001150
FILLER_58_455,VGND,li1,215.5100,168.6400,0.001089
FILLER_58_452,VGND,li1,214.1300,168.6400,0.001089
FILLER_58_434,VGND,li1,205.8500,168.6400,0.000883
FILLER_58_412,VGND,li1,195.5000,168.6400,0.000639
FILLER_58_409,VGND,li1,194.3500,168.6400,0.000639
FILLER_58_392,VGND,li1,186.0700,168.6400,0.000410
FILLER_58_389,VGND,li1,185.1500,168.6400,0.000410
FILLER_58_386,VGND,li1,183.7700,168.6400,0.000355
FILLER_58_383,VGND,li1,182.3900,168.6400,0.000355
FILLER_58_363,VGND,li1,172.7300,168.6400,0.000240
FILLER_58_354,VGND,li1,168.5900,168.6400,0.000240
FILLER_58_351,VGND,li1,167.6700,168.6400,0.000240
FILLER_58_348,VGND,li1,166.2900,168.6400,0.000239
FILLER_58_342,VGND,li1,163.3000,168.6400,0.000239
FILLER_58_339,VGND,li1,162.1500,168.6400,0.000238
FILLER_58_336,VGND,li1,160.7700,168.6400,0.000238
FILLER_58_333,VGND,li1,159.3900,168.6400,0.000238
FILLER_58_330,VGND,li1,158.0100,168.6400,0.000237
FILLER_58_321,VGND,li1,153.4100,168.6400,0.000235
FILLER_58_318,VGND,li1,152.4900,168.6400,0.000235
FILLER_58_315,VGND,li1,151.1100,168.6400,0.000234
FILLER_58_312,VGND,li1,149.7300,168.6400,0.000234
FILLER_58_309,VGND,li1,148.3500,168.6400,0.000232
FILLER_58_306,VGND,li1,146.7400,168.6400,0.000231
FILLER_58_303,VGND,li1,145.5900,168.6400,0.000231
FILLER_58_300,VGND,li1,144.2100,168.6400,0.000230
FILLER_58_289,VGND,li1,138.9200,168.6400,0.000227
FILLER_58_286,VGND,li1,137.7700,168.6400,0.000225
FILLER_58_283,VGND,li1,136.3900,168.6400,0.000225
FILLER_58_280,VGND,li1,135.0100,168.6400,0.000224
FILLER_58_277,VGND,li1,133.6300,168.6400,0.000222
FILLER_58_274,VGND,li1,132.2500,168.6400,0.000222
FILLER_58_271,VGND,li1,130.8700,168.6400,0.000220
FILLER_58_268,VGND,li1,129.4900,168.6400,0.000220
FILLER_58_265,VGND,li1,128.1100,168.6400,0.000218
FILLER_58_262,VGND,li1,126.7300,168.6400,0.000218
FILLER_58_259,VGND,li1,125.3500,168.6400,0.000216
FILLER_58_256,VGND,li1,123.9700,168.6400,0.000216
FILLER_58_253,VGND,li1,122.5900,168.6400,0.000213
FILLER_58_251,VGND,li1,121.2100,168.6400,0.000213
FILLER_58_248,VGND,li1,120.2900,168.6400,0.000212
FILLER_58_245,VGND,li1,118.9100,168.6400,0.000212
FILLER_58_242,VGND,li1,117.5300,168.6400,0.000210
FILLER_58_239,VGND,li1,116.1500,168.6400,0.000210
FILLER_58_236,VGND,li1,114.7700,168.6400,0.000208
FILLER_58_233,VGND,li1,113.3900,168.6400,0.000206
FILLER_58_230,VGND,li1,112.0100,168.6400,0.000206
FILLER_58_227,VGND,li1,110.6300,168.6400,0.000205
FILLER_58_224,VGND,li1,109.2500,168.6400,0.000203
FILLER_58_221,VGND,li1,107.8700,168.6400,0.000203
FILLER_58_218,VGND,li1,106.4900,168.6400,0.000201
FILLER_58_215,VGND,li1,105.1100,168.6400,0.000200
FILLER_58_212,VGND,li1,103.7300,168.6400,0.000200
FILLER_58_209,VGND,li1,102.3500,168.6400,0.000198
FILLER_58_206,VGND,li1,100.9700,168.6400,0.000196
FILLER_58_203,VGND,li1,99.5900,168.6400,0.000196
FILLER_58_200,VGND,li1,98.2100,168.6400,0.000194
FILLER_58_197,VGND,li1,96.8300,168.6400,0.000192
FILLER_58_195,VGND,li1,95.4500,168.6400,0.000192
FILLER_58_192,VGND,li1,94.5300,168.6400,0.000190
FILLER_58_181,VGND,li1,89.2400,168.6400,0.000186
FILLER_58_178,VGND,li1,88.0900,168.6400,0.000184
FILLER_58_175,VGND,li1,86.7100,168.6400,0.000184
FILLER_58_172,VGND,li1,85.3300,168.6400,0.000181
FILLER_58_161,VGND,li1,80.0400,168.6400,0.000177
FILLER_58_158,VGND,li1,78.8900,168.6400,0.000175
FILLER_58_147,VGND,li1,73.6000,168.6400,0.000169
FILLER_58_144,VGND,li1,72.4500,168.6400,0.000169
FILLER_58_141,VGND,li1,71.0700,168.6400,0.000166
FILLER_58_137,VGND,li1,69.2300,168.6400,0.000164
FILLER_58_134,VGND,li1,67.8500,168.6400,0.000164
FILLER_58_131,VGND,li1,66.4700,168.6400,0.000162
FILLER_58_128,VGND,li1,65.0900,168.6400,0.000160
FILLER_58_125,VGND,li1,63.7100,168.6400,0.000160
FILLER_58_122,VGND,li1,62.3300,168.6400,0.000157
FILLER_58_107,VGND,li1,55.2000,168.6400,0.000149
FILLER_58_104,VGND,li1,54.0500,168.6400,0.000149
FILLER_58_91,VGND,li1,47.6100,168.6400,0.000138
FILLER_58_88,VGND,li1,46.6900,168.6400,0.000138
FILLER_58_85,VGND,li1,45.3100,168.6400,0.000135
FILLER_58_82,VGND,li1,43.7000,168.6400,0.000135
FILLER_58_75,VGND,li1,40.2500,168.6400,0.000128
FILLER_58_72,VGND,li1,39.3300,168.6400,0.000128
FILLER_58_69,VGND,li1,37.9500,168.6400,0.000123
FILLER_58_66,VGND,li1,36.5700,168.6400,0.000123
FILLER_58_63,VGND,li1,35.1900,168.6400,0.000113
FILLER_58_60,VGND,li1,33.8100,168.6400,0.000113
FILLER_58_57,VGND,li1,32.4300,168.6400,0.000103
FILLER_58_54,VGND,li1,31.0500,168.6400,0.000103
FILLER_58_39,VGND,li1,23.9200,168.6400,0.000071
FILLER_58_29,VGND,li1,19.3200,168.6400,0.000075
FILLER_58_21,VGND,li1,15.6400,168.6400,0.000076
FILLER_58_18,VGND,li1,14.4900,168.6400,0.000076
FILLER_58_15,VGND,li1,13.1100,168.6400,0.000076
FILLER_58_12,VGND,li1,11.7300,168.6400,0.000076
FILLER_58_9,VGND,li1,10.3500,168.6400,0.000076
FILLER_58_6,VGND,li1,8.9700,168.6400,0.000076
FILLER_58_3,VGND,li1,7.5900,168.6400,0.000076
FILLER_57_597,VGND,li1,280.3700,168.6400,0.001909
FILLER_57_583,VGND,li1,273.9300,168.6400,0.001907
FILLER_57_580,VGND,li1,273.0100,168.6400,0.001907
FILLER_57_577,VGND,li1,271.6300,168.6400,0.001907
FILLER_57_569,VGND,li1,267.9500,168.6400,0.001904
FILLER_57_544,VGND,li1,256.2200,168.6400,0.001870
FILLER_57_541,VGND,li1,255.0700,168.6400,0.001870
FILLER_57_505,VGND,li1,238.5100,168.6400,0.001599
FILLER_57_494,VGND,li1,233.4500,168.6400,0.001483
FILLER_57_491,VGND,li1,232.0700,168.6400,0.001483
FILLER_57_488,VGND,li1,230.6900,168.6400,0.001433
FILLER_57_485,VGND,li1,229.3100,168.6400,0.001392
FILLER_57_482,VGND,li1,227.9300,168.6400,0.001392
FILLER_57_479,VGND,li1,226.5500,168.6400,0.001342
FILLER_57_476,VGND,li1,225.1700,168.6400,0.001302
FILLER_57_473,VGND,li1,223.7900,168.6400,0.001302
FILLER_57_465,VGND,li1,219.6500,168.6400,0.001191
FILLER_57_462,VGND,li1,218.7300,168.6400,0.001191
FILLER_57_445,VGND,li1,210.9100,168.6400,0.001017
FILLER_57_421,VGND,li1,199.4100,168.6400,0.000757
FILLER_57_410,VGND,li1,194.8100,168.6400,0.000639
FILLER_57_407,VGND,li1,193.4300,168.6400,0.000580
FILLER_57_393,VGND,li1,186.5300,168.6400,0.000454
FILLER_57_391,VGND,li1,185.6100,168.6400,0.000410
FILLER_57_388,VGND,li1,184.6900,168.6400,0.000410
FILLER_57_385,VGND,li1,183.3100,168.6400,0.000355
